"","lon","lat"
"5747",-93.11485,16.75469
"5748",-104.946561,39.899671
"5749",NA,NA
"5750",-98.5,39.76
"5751",-114.960945,35.998373
"5752",-93.34801,44.9483
"5753",-87.569174,33.209841
"5754",-93.156611,45.006077
"5755",NA,NA
"5756",NA,NA
"5757",-93.253812,45.050884
"5758",-92.0004,31.00047
"5759",NA,NA
"5760",NA,NA
"5761",-88.016063,44.480778
"5762",-118.40036,34.07362
"5763",-118.021353,35.125624
"5764",-122.5697,38.10742
"5765",-117.170912,32.724103
"5766",-117.170912,32.724103
"5767",-61.9267,-23.4933
"5768",NA,NA
"5769",-69.24977,45.50032
"5770",-83.950295,33.950675
"5771",NA,NA
"5772",-76.5225,3.43722
"5773",-61.9267,-23.4933
"5774",-87.65005,41.85003
"5775",NA,NA
"5776",NA,NA
"5777",-117.170912,32.724103
"5778",NA,NA
"5779",NA,NA
"5780",-117.170912,32.724103
"5781",NA,NA
"5782",-99.12766,19.42847
"5783",-83.353697,33.992902
"5784",-121.803388,47.432251
"5785",-72.245399,41.801119
"5786",-76.197701,43.02143
"5787",-81.024864,33.987454
"5788",-84.458771,42.763888
"5789",-121.022584,40.303792
"5790",-77.036366,38.895112
"5791",-82.815832,34.681567
"5792",NA,NA
"5793",-85.468222,32.547542
"5794",-79.054475,36.004647
"5795",-92.274145,38.894165
"5796",-86.251654,41.673383
"5797",-91.185607,30.44924
"5798",-80.270379,25.753332
"5799",-97.44451,35.208566
"5800",-87.569174,33.209841
"5801",-96.325984,30.609093
"5802",-83.849042,42.266638
"5803",-118.298662,33.786594
"5804",-84.258472,30.427753
"5805",-97.771258,30.326374
"5806",-87.24974,39.83337
"5807",-89.423861,43.06956
"5808",-78.556765,38.087663
"5809",-74.444395,40.486754
"5810",-79.023205,35.850295
"5811",-83.92074,35.96064
"5812",-80.41394,37.22957
"5813",-122.423983,37.724083
"5814",-96.823133,40.865142
"5815",-91.49905,41.634209
"5816",NA,NA
"5817",NA,NA
"5818",NA,NA
"5819",-98.5,39.76
"5820",NA,NA
"5821",-83.060184,42.347021
"5822",-84.42311,33.654814
"5823",-86.778098,36.165688
"5824",-78.886424,42.89606
"5825",-93.253812,45.050884
"5826",-74.266843,40.572692
"5827",-82.582035,27.996097
"5828",-95.309789,29.813142
"5829",-75.163789,39.952335
"5830",-118.248405,33.973951
"5831",-75.4999,43.00035
"5832",-111.82264,33.422269
"5833",-80.804151,35.26002
"5834",-74.05375,40.211
"5835",-79.495329,40.219809
"5836",-96.600369,33.651804
"5837",-79.495329,40.219809
"5838",NA,NA
"5839",-93.935765,30.15549
"5840",NA,NA
"5841",-118.457852,33.979007
"5842",NA,NA
"5843",-87.658544,41.902042
"5844",NA,NA
"5845",78.34854,15.51784
"5846",NA,NA
"5847",-86.13216,39.775092
"5848",-98.5,39.76
"5849",-82.5001,28.75054
"5850",NA,NA
"5851",-96.790329,32.781179
"5852",NA,NA
"5853",-95.309789,29.813142
"5854",NA,NA
"5855",-93.253812,45.050884
"5856",-55,-10
"5857",NA,NA
"5858",-118.248405,33.973951
"5859",-80.207174,25.85219
"5860",-98.5,39.76
"5861",-113.64258,60.10867
"5862",NA,NA
"5863",NA,NA
"5864",NA,NA
"5865",-72.621365,41.779799
"5866",NA,NA
"5867",NA,NA
"5868",-78.99957,44.20012
"5869",-9.7,5.65
"5870",NA,NA
"5871",-84.53822,39.166759
"5872",-82.815832,34.681567
"5873",-76.562926,39.208888
"5874",NA,NA
"5875",NA,NA
"5876",-71.026964,42.370567
"5877",NA,NA
"5878",NA,NA
"5879",NA,NA
"5880",-0.1278328,51.5072648
"5881",-73.58781,45.50884
"5882",NA,NA
"5883",NA,NA
"5884",NA,NA
"5885",NA,NA
"5886",NA,NA
"5887",NA,NA
"5888",-77.5,18.25
"5889",NA,NA
"5890",NA,NA
"5891",-71.05977,42.35843
"5892",151.20732,-33.86785
"5893",NA,NA
"5894",-99.25061,31.25044
"5895",-0.1278328,51.5072648
"5896",NA,NA
"5897",-0.1278328,51.5072648
"5898",NA,NA
"5899",-82.6062,42.0549
"5900",NA,NA
"5901",-104.824809,31.042526
"5902",-89.755855,33.727056
"5903",-74.08175,4.60971
"5904",-65.41166,-24.7859
"5905",0.3665169,51.7816441
"5906",-2.14317,52.45608
"5907",NA,NA
"5908",-99.25061,31.25044
"5909",NA,NA
"5910",11.83333,55.41667
"5911",NA,NA
"5912",NA,NA
"5913",NA,NA
"5914",-114.348519,34.48025
"5915",46.72185,24.68773
"5916",-99.410173,32.394698
"5917",144.96332,-37.814
"5918",NA,NA
"5919",NA,NA
"5920",NA,NA
"5921",46.72185,24.68773
"5922",NA,NA
"5923",135,-25
"5924",-95.309789,29.813142
"5925",NA,NA
"5926",NA,NA
"5927",144.96332,-37.814
"5928",-79.950968,40.47441
"5929",NA,NA
"5930",NA,NA
"5931",-71.026964,42.370567
"5932",6,49
"5933",NA,NA
"5934",NA,NA
"5935",-114.960945,35.998373
"5936",-86.09791,40.039228
"5937",-98.5,39.76
"5938",-79.86422,40.34785
"5939",-102,23
"5940",NA,NA
"5941",-73.992602,40.742185
"5942",NA,NA
"5943",-84.53822,39.166759
"5944",-93.153453,44.847155
"5945",-73.64401,43.30952
"5946",NA,NA
"5947",NA,NA
"5948",NA,NA
"5949",NA,NA
"5950",-117.170912,32.724103
"5951",-74.005973,40.714269
"5952",NA,NA
"5953",NA,NA
"5954",-77.492834,37.626617
"5955",-83.849042,42.266638
"5956",-112.177935,33.531753
"5957",-71.20089,42.78842
"5958",-94.686315,30.577149
"5959",NA,NA
"5960",-81.23621,33.98154
"5961",13.5167,47.4333
"5962",NA,NA
"5963",NA,NA
"5964",NA,NA
"5965",16.37208,48.20849
"5966",-74.712018,40.280531
"5967",-76.562926,39.208888
"5968",-90.205801,29.949674
"5969",-83.915021,33.025944
"5970",NA,NA
"5971",NA,NA
"5972",NA,NA
"5973",-74.49987,40.16706
"5974",-98.5,39.76
"5975",-74.005973,40.714269
"5976",NA,NA
"5977",NA,NA
"5978",-118.248405,33.973951
"5979",-96.550405,33.604131
"5980",-75.648664,42.129016
"5981",-104.946561,39.899671
"5982",NA,NA
"5983",-87.65005,41.85003
"5984",-117.435997,47.66264
"5985",NA,NA
"5986",-76.562926,39.208888
"5987",-97.14704,49.8844
"5988",-104.6178,50.45008
"5989",-89.818139,44.392496
"5990",NA,NA
"5991",NA,NA
"5992",32.8835,40.6703
"5993",NA,NA
"5994",-74.093323,40.623632
"5995",-118.24368,34.05223
"5996",-0.1278328,51.5072648
"5997",NA,NA
"5998",-77.036366,38.895112
"5999",-71.026964,42.370567
"6000",-96.919704,29.845783
"6001",-76.980701,39.564201
"6002",-76.61632,39.44307
"6003",-118.248405,33.973951
"6004",NA,NA
"6005",2.3488,48.85341
"6006",-119.75126,37.25022
"6007",-122.3308333,47.6063889
"6008",NA,NA
"6009",-83.50018,32.75042
"6010",-98.5,39.76
"6011",-6.24889,53.33306
"6012",-97.108066,32.735687
"6013",-118.24368,34.05223
"6014",-94.598583,39.102404
"6015",-81.373291,28.545179
"6016",NA,NA
"6017",-82.582035,27.996097
"6018",-86.75026,32.75041
"6019",-6.16667,55
"6020",NA,NA
"6021",-83.060184,42.347021
"6022",-83.060184,42.347021
"6023",-82.582035,27.996097
"6024",-83.50018,32.75042
"6025",NA,NA
"6026",-77.67824,43.257111
"6027",-73.992602,40.742185
"6028",-80.081614,26.457598
"6029",-77.684264,43.286024
"6030",-78.886424,42.89606
"6031",-63.18117,-17.78629
"6032",NA,NA
"6033",NA,NA
"6034",-99.25061,31.25044
"6035",-80.209454,26.251573
"6036",-87.650052,41.850033
"6037",-105.50083,39.00027
"6038",-79.765156,36.069144
"6039",-84.47405,33.844371
"6040",NA,NA
"6041",-77.03637,38.89511
"6042",-72.08239,46.00006
"6043",-80.5112,43.42537
"6044",-74.005973,40.714269
"6045",NA,NA
"6046",-73.992602,40.742185
"6047",-98.5,39.76
"6048",NA,NA
"6049",-74.005973,40.714269
"6050",-111.941291,43.524988
"6051",NA,NA
"6052",NA,NA
"6053",NA,NA
"6054",NA,NA
"6055",NA,NA
"6056",10,62
"6057",NA,NA
"6058",NA,NA
"6059",-61.9267,-23.4933
"6060",-77.036366,38.895112
"6061",-74.005973,40.714269
"6062",-123.11934,49.24966
"6063",-82.582035,27.996097
"6064",-82.5001,28.75054
"6065",-86.25027,40.00032
"6066",-118.248405,33.973951
"6067",-98.5,39.76
"6068",NA,NA
"6069",-77.036366,38.895112
"6070",NA,NA
"6071",-104.946561,39.899671
"6072",-77.036366,38.895112
"6073",NA,NA
"6074",NA,NA
"6075",-84,10
"6076",-82.412866,38.371727
"6077",-98.50063,38.50029
"6078",-105.159078,39.950948
"6079",-93.253812,45.050884
"6080",-118.021353,35.125624
"6081",-73.59291,40.70038
"6082",-98.5,39.76
"6083",NA,NA
"6084",NA,NA
"6085",-70.66667,19
"6086",-84.19161,39.75895
"6087",-118.248405,33.973951
"6088",NA,NA
"6089",-71.27786,42.88973
"6090",NA,NA
"6091",NA,NA
"6092",NA,NA
"6093",-72.66648,41.66704
"6094",NA,NA
"6095",-75.163789,39.952335
"6096",-121.803388,47.432251
"6097",NA,NA
"6098",NA,NA
"6099",NA,NA
"6100",NA,NA
"6101",2,46
"6102",NA,NA
"6103",NA,NA
"6104",-104.9847,39.73915
"6105",-98.50063,38.50029
"6106",NA,NA
"6107",-71.2483333,42.0652778
"6108",-73.83652,40.68149
"6109",NA,NA
"6110",-91.5578,33.981735
"6111",-98.5,39.76
"6112",-74.005973,40.714269
"6113",NA,NA
"6114",NA,NA
"6115",NA,NA
"6116",-99.25061,31.25044
"6117",-77.599218,43.158325
"6118",NA,NA
"6119",NA,NA
"6120",-82.5001,28.75054
"6121",NA,NA
"6122",-119.75126,37.25022
"6123",NA,NA
"6124",-74.005973,40.714269
"6125",NA,NA
"6126",-97.399067,27.797802
"6127",-74.18333,4.25
"6128",NA,NA
"6129",-117.999227,33.660297
"6130",-73.992602,40.742185
"6131",NA,NA
"6132",-0.1278328,51.5072648
"6133",-79.409117,36.070864
"6134",-74.005973,40.714269
"6135",NA,NA
"6136",NA,NA
"6137",-95.36327,29.76328
"6138",NA,NA
"6139",-117.170912,32.724103
"6140",-86.80249,33.520661
"6141",-115.13722,36.17497
"6142",-82.45843,27.94752
"6143",NA,NA
"6144",NA,NA
"6145",-82.5001,28.75054
"6146",-88.437533,41.601679
"6147",-2.11667,49.21667
